CMDLINE /mnt/Data_Volume/Computer_Programs/Anaconda/envs/few_env/bin/python test.py -p -d
MEM 0.011719 1673871272.9877
MEM 24.566406 1673871273.0879
MEM 36.726562 1673871273.1881
MEM 54.703125 1673871273.2884
MEM 77.171875 1673871273.3886
MEM 85.695312 1673871273.4889
MEM 94.316406 1673871273.5891
MEM 94.402344 1673871273.6893
MEM 100.972656 1673871273.7896
MEM 119.589844 1673871273.8898
MEM 156.066406 1673871273.9901
MEM 204.343750 1673871274.0903
MEM 212.250000 1673871274.1906
MEM 217.246094 1673871274.2908
MEM 220.593750 1673871274.3911
MEM 242.441406 1673871274.4913
MEM 254.144531 1673871274.5916
MEM 273.222656 1673871274.6919
MEM 290.496094 1673871274.7922
MEM 306.480469 1673871274.8924
MEM 316.792969 1673871274.9927
MEM 366.035156 1673871275.0930
MEM 410.894531 1673871275.1933
MEM 410.894531 1673871275.2936
MEM 414.312500 1673871275.3939
MEM 420.339844 1673871275.4942
MEM 420.339844 1673871275.5945
MEM 420.339844 1673871275.6948
MEM 420.339844 1673871275.7950
MEM 420.339844 1673871275.8953
MEM 424.203125 1673871275.9956
MEM 424.203125 1673871276.0959
MEM 439.414062 1673871276.1962
MEM 439.453125 1673871276.2965
MEM 439.453125 1673871276.3968
MEM 439.453125 1673871276.4970
MEM 439.453125 1673871276.5973
MEM 439.453125 1673871276.6976
MEM 439.453125 1673871276.7979
MEM 439.453125 1673871276.8982
MEM 446.925781 1673871276.9984
MEM 455.328125 1673871277.0987
MEM 453.890625 1673871277.1990
MEM 453.890625 1673871277.2993
MEM 453.890625 1673871277.3996
MEM 453.890625 1673871277.4999
MEM 453.890625 1673871277.6002
MEM 454.402344 1673871277.7005
MEM 454.402344 1673871277.8008
MEM 460.128906 1673871277.9011
MEM 469.847656 1673871278.0013
MEM 469.847656 1673871278.1017
MEM 469.847656 1673871278.2020
MEM 469.847656 1673871278.3023
MEM 469.847656 1673871278.4026
MEM 469.847656 1673871278.5028
MEM 469.847656 1673871278.6032
MEM 484.023438 1673871278.7034
MEM 484.277344 1673871278.8037
MEM 484.277344 1673871278.9040
MEM 484.277344 1673871279.0043
MEM 484.277344 1673871279.1046
MEM 484.277344 1673871279.2049
MEM 484.277344 1673871279.3051
MEM 484.277344 1673871279.4054
MEM 491.750000 1673871279.5057
MEM 484.621094 1673871279.6060
MEM 484.621094 1673871279.7062
MEM 484.621094 1673871279.8065
MEM 484.621094 1673871279.9067
MEM 484.621094 1673871280.0069
MEM 484.621094 1673871280.1072
MEM 484.621094 1673871280.2075
MEM 484.621094 1673871280.3077
MEM 484.621094 1673871280.4080
MEM 484.621094 1673871280.5082
MEM 484.621094 1673871280.6085
MEM 484.621094 1673871280.7087
MEM 484.621094 1673871280.8090
MEM 484.621094 1673871280.9092
MEM 484.621094 1673871281.0094
MEM 484.621094 1673871281.1096
MEM 484.621094 1673871281.2098
MEM 487.136719 1673871281.3100
MEM 487.628906 1673871281.4103
MEM 487.761719 1673871281.5105
MEM 563.933594 1673871281.6108
MEM 694.601562 1673871281.7111
MEM 829.953125 1673871281.8114
MEM 845.679688 1673871281.9117
MEM 845.679688 1673871282.0120
MEM 845.679688 1673871282.1123
MEM 845.679688 1673871282.2126
MEM 845.679688 1673871282.3129
MEM 845.679688 1673871282.4132
MEM 845.679688 1673871282.5135
MEM 845.679688 1673871282.6138
MEM 845.679688 1673871282.7141
MEM 845.679688 1673871282.8144
MEM 845.679688 1673871282.9147
MEM 845.679688 1673871283.0150
MEM 848.316406 1673871283.1153
MEM 734.714844 1673871283.2156
MEM 835.804688 1673871283.3159
MEM 848.437500 1673871283.4162
MEM 848.437500 1673871283.5165
MEM 848.437500 1673871283.6168
MEM 848.437500 1673871283.7171
MEM 848.437500 1673871283.8174
MEM 848.437500 1673871283.9177
MEM 848.437500 1673871284.0180
MEM 848.437500 1673871284.1183
MEM 848.437500 1673871284.2186
MEM 848.437500 1673871284.3189
MEM 848.437500 1673871284.4192
MEM 848.437500 1673871284.5195
MEM 850.261719 1673871284.6198
MEM 850.261719 1673871284.7201
MEM 896.132812 1673871284.8203
MEM 896.132812 1673871284.9206
MEM 896.132812 1673871285.0208
MEM 896.132812 1673871285.1210
MEM 852.566406 1673871285.2213
MEM 868.097656 1673871285.3216
MEM 868.097656 1673871285.4218
MEM 868.097656 1673871285.5220
MEM 874.214844 1673871285.6222
MEM 952.152344 1673871285.7225
MEM 1082.605469 1673871285.8228
MEM 1206.097656 1673871285.9231
MEM 1350.214844 1673871286.0234
MEM 1350.214844 1673871286.1237
MEM 1350.214844 1673871286.2240
MEM 1350.214844 1673871286.3243
MEM 1350.214844 1673871286.4246
MEM 1350.214844 1673871286.5249
MEM 1350.214844 1673871286.6252
MEM 1350.214844 1673871286.7255
MEM 1350.214844 1673871286.8258
MEM 1350.214844 1673871286.9261
MEM 1350.214844 1673871287.0264
MEM 1350.214844 1673871287.1267
MEM 1350.214844 1673871287.2271
MEM 1352.277344 1673871287.3273
MEM 1208.394531 1673871287.4276
MEM 1352.507812 1673871287.5279
MEM 1352.507812 1673871287.6282
MEM 1352.507812 1673871287.7285
MEM 1352.507812 1673871287.8288
MEM 1352.507812 1673871287.9291
MEM 1352.507812 1673871288.0294
MEM 1352.507812 1673871288.1297
MEM 1352.507812 1673871288.2300
MEM 1352.507812 1673871288.3303
MEM 1352.507812 1673871288.4306
MEM 1352.507812 1673871288.5309
MEM 1352.507812 1673871288.6312
MEM 1352.507812 1673871288.7315
MEM 1353.664062 1673871288.8318
MEM 1367.316406 1673871288.9321
MEM 1396.707031 1673871289.0324
MEM 1396.964844 1673871289.1326
MEM 1396.964844 1673871289.2329
MEM 1353.195312 1673871289.3331
MEM 1209.214844 1673871289.4333
MEM 1209.214844 1673871289.5336
MEM 1209.214844 1673871289.6338
MEM 1209.214844 1673871289.7340
MEM 1209.214844 1673871289.8343
MEM 1209.214844 1673871289.9345
MEM 1283.601562 1673871290.0348
MEM 1353.210938 1673871290.1351
MEM 1353.210938 1673871290.2354
MEM 1353.210938 1673871290.3358
MEM 1353.210938 1673871290.4361
MEM 1353.210938 1673871290.5364
MEM 1353.210938 1673871290.6366
MEM 1353.210938 1673871290.7369
MEM 1353.210938 1673871290.8372
MEM 1353.210938 1673871290.9375
MEM 1353.210938 1673871291.0379
MEM 1353.210938 1673871291.1382
MEM 1353.210938 1673871291.2385
MEM 1353.210938 1673871291.3388
MEM 1353.210938 1673871291.4390
MEM 1353.210938 1673871291.5393
MEM 1353.210938 1673871291.6396
MEM 1353.210938 1673871291.7399
MEM 1353.210938 1673871291.8402
MEM 1353.210938 1673871291.9405
MEM 1353.210938 1673871292.0408
MEM 1353.210938 1673871292.1411
MEM 1353.210938 1673871292.2414
MEM 1353.210938 1673871292.3418
MEM 1353.210938 1673871292.4421
MEM 1353.210938 1673871292.5424
MEM 1353.210938 1673871292.6427
MEM 1353.210938 1673871292.7430
MEM 1353.210938 1673871292.8433
MEM 1383.371094 1673871292.9436
MEM 1397.035156 1673871293.0439
MEM 1397.035156 1673871293.1441
MEM 1397.035156 1673871293.2443
MEM 1353.253906 1673871293.3446
MEM 1165.132812 1673871293.4449
MEM 1165.132812 1673871293.5451
MEM 1165.132812 1673871293.6453
MEM 1165.132812 1673871293.7455
MEM 1208.957031 1673871293.8458
MEM 1208.957031 1673871293.9461
MEM 1298.933594 1673871294.0464
MEM 1353.074219 1673871294.1467
MEM 1353.074219 1673871294.2470
MEM 1353.074219 1673871294.3473
MEM 1353.074219 1673871294.4476
MEM 1353.074219 1673871294.5479
MEM 1353.074219 1673871294.6482
MEM 1353.074219 1673871294.7485
MEM 1353.074219 1673871294.8488
MEM 1353.074219 1673871294.9491
MEM 1353.074219 1673871295.0494
MEM 1353.074219 1673871295.1497
MEM 1353.074219 1673871295.2500
MEM 1353.074219 1673871295.3503
MEM 1353.074219 1673871295.4505
MEM 1326.382812 1673871295.5509
MEM 1354.226562 1673871295.6512
MEM 1354.226562 1673871295.7515
MEM 1354.226562 1673871295.8518
MEM 1354.226562 1673871295.9521
MEM 1354.226562 1673871296.0524
MEM 1354.226562 1673871296.1527
MEM 1354.226562 1673871296.2529
MEM 1354.226562 1673871296.3532
MEM 1354.226562 1673871296.4534
MEM 1354.226562 1673871296.5537
MEM 1354.226562 1673871296.6541
MEM 1354.226562 1673871296.7544
MEM 1355.257812 1673871296.8546
MEM 1398.050781 1673871296.9549
MEM 1398.050781 1673871297.0551
MEM 1398.050781 1673871297.1553
MEM 1398.050781 1673871297.2556
MEM 1354.453125 1673871297.3559
MEM 1210.414062 1673871297.4562
MEM 1210.414062 1673871297.5564
MEM 1210.414062 1673871297.6566
MEM 1210.414062 1673871297.7568
MEM 1210.414062 1673871297.8571
MEM 1246.500000 1673871297.9574
MEM 1354.265625 1673871298.0577
MEM 1354.265625 1673871298.1580
MEM 1354.265625 1673871298.2583
MEM 1354.265625 1673871298.3586
MEM 1354.265625 1673871298.4589
MEM 1354.265625 1673871298.5592
MEM 1354.265625 1673871298.6595
MEM 1354.265625 1673871298.7598
MEM 1354.265625 1673871298.8601
MEM 1354.265625 1673871298.9604
MEM 1354.265625 1673871299.0607
MEM 1354.265625 1673871299.1611
MEM 1354.265625 1673871299.2613
MEM 1354.265625 1673871299.3616
MEM 1354.265625 1673871299.4619
MEM 1354.265625 1673871299.5622
MEM 1354.265625 1673871299.6625
MEM 1354.265625 1673871299.7628
MEM 1354.265625 1673871299.8631
MEM 1354.265625 1673871299.9634
MEM 1354.265625 1673871300.0637
MEM 1354.265625 1673871300.1640
MEM 1354.265625 1673871300.2643
MEM 1354.265625 1673871300.3646
MEM 1354.265625 1673871300.4650
MEM 1354.265625 1673871300.5653
MEM 1354.265625 1673871300.6655
MEM 1354.265625 1673871300.7658
MEM 1377.468750 1673871300.8661
MEM 1398.093750 1673871300.9664
MEM 1398.093750 1673871301.0666
MEM 1398.093750 1673871301.1668
MEM 1354.453125 1673871301.2671
MEM 1165.132812 1673871301.3673
MEM 1165.132812 1673871301.4675
MEM 1165.132812 1673871301.5677
MEM 1165.132812 1673871301.6680
MEM 1208.953125 1673871301.7683
MEM 1208.953125 1673871301.8685
MEM 1333.734375 1673871301.9688
MEM 1353.070312 1673871302.0691
MEM 1353.070312 1673871302.1694
MEM 1353.070312 1673871302.2697
MEM 1353.070312 1673871302.3700
MEM 1353.070312 1673871302.4703
MEM 1353.070312 1673871302.5706
MEM 1353.070312 1673871302.6709
MEM 1353.070312 1673871302.7712
MEM 1353.070312 1673871302.8715
MEM 1353.070312 1673871302.9718
MEM 1353.070312 1673871303.0721
MEM 1353.070312 1673871303.1724
MEM 1353.070312 1673871303.2727
MEM 1353.070312 1673871303.3730
MEM 1353.070312 1673871303.4733
MEM 1353.070312 1673871303.5736
MEM 1353.070312 1673871303.6740
MEM 1353.070312 1673871303.7743
MEM 1353.070312 1673871303.8746
MEM 1353.070312 1673871303.9749
