CMDLINE /mnt/Data_Volume/Computer_Programs/Anaconda/envs/few_env/bin/python test.py -p -d
MEM 0.523438 1673871208.7992
MEM 24.835938 1673871208.8995
MEM 37.070312 1673871208.9998
MEM 57.859375 1673871209.1000
MEM 80.011719 1673871209.2002
MEM 85.726562 1673871209.3005
MEM 94.414062 1673871209.4007
MEM 94.457031 1673871209.5010
MEM 103.976562 1673871209.6012
MEM 121.546875 1673871209.7014
MEM 164.613281 1673871209.8017
MEM 206.000000 1673871209.9018
MEM 212.582031 1673871210.0021
MEM 218.359375 1673871210.1023
MEM 221.246094 1673871210.2026
MEM 245.031250 1673871210.3028
MEM 257.464844 1673871210.4031
MEM 276.285156 1673871210.5034
MEM 293.042969 1673871210.6037
MEM 309.027344 1673871210.7039
MEM 316.761719 1673871210.8042
MEM 377.089844 1673871210.9044
MEM 411.121094 1673871211.0047
MEM 414.789062 1673871211.1050
MEM 421.757812 1673871211.2053
MEM 420.566406 1673871211.3056
MEM 420.566406 1673871211.4058
MEM 420.566406 1673871211.5061
MEM 420.566406 1673871211.6064
MEM 420.566406 1673871211.7067
MEM 424.429688 1673871211.8069
MEM 424.429688 1673871211.9072
MEM 439.640625 1673871212.0075
MEM 439.671875 1673871212.1078
MEM 439.671875 1673871212.2080
MEM 439.671875 1673871212.3083
MEM 439.671875 1673871212.4086
MEM 439.671875 1673871212.5089
MEM 439.671875 1673871212.6092
MEM 439.671875 1673871212.7095
MEM 450.496094 1673871212.8098
MEM 454.109375 1673871212.9101
MEM 454.109375 1673871213.0103
MEM 454.109375 1673871213.1106
MEM 454.109375 1673871213.2109
MEM 454.109375 1673871213.3112
MEM 454.109375 1673871213.4115
MEM 454.621094 1673871213.5118
MEM 454.621094 1673871213.6120
MEM 468.855469 1673871213.7123
MEM 470.066406 1673871213.8126
MEM 470.066406 1673871213.9129
MEM 470.066406 1673871214.0132
MEM 470.066406 1673871214.1135
MEM 470.066406 1673871214.2138
MEM 470.066406 1673871214.3140
MEM 470.066406 1673871214.4143
MEM 484.242188 1673871214.5146
MEM 484.492188 1673871214.6149
MEM 484.492188 1673871214.7151
MEM 484.492188 1673871214.8154
MEM 484.492188 1673871214.9157
MEM 484.492188 1673871215.0160
MEM 484.492188 1673871215.1163
MEM 484.492188 1673871215.2166
MEM 490.675781 1673871215.3169
MEM 484.839844 1673871215.4171
MEM 484.839844 1673871215.5174
MEM 484.839844 1673871215.6176
MEM 484.839844 1673871215.7178
MEM 484.839844 1673871215.8180
MEM 484.839844 1673871215.9183
MEM 484.839844 1673871216.0186
MEM 484.839844 1673871216.1188
MEM 484.839844 1673871216.2191
MEM 484.839844 1673871216.3193
MEM 484.839844 1673871216.4196
MEM 484.839844 1673871216.5198
MEM 484.839844 1673871216.6200
MEM 484.839844 1673871216.7202
MEM 484.839844 1673871216.8205
MEM 484.839844 1673871216.9207
MEM 484.839844 1673871217.0209
MEM 484.839844 1673871217.1211
MEM 487.253906 1673871217.2213
MEM 487.980469 1673871217.3216
MEM 520.058594 1673871217.4219
MEM 652.531250 1673871217.5222
MEM 776.523438 1673871217.6225
MEM 845.875000 1673871217.7228
MEM 845.875000 1673871217.8231
MEM 845.875000 1673871217.9234
MEM 845.875000 1673871218.0237
MEM 845.875000 1673871218.1240
MEM 845.875000 1673871218.2243
MEM 845.875000 1673871218.3246
MEM 845.875000 1673871218.4249
MEM 845.875000 1673871218.5252
MEM 845.875000 1673871218.6255
MEM 845.875000 1673871218.7258
MEM 845.875000 1673871218.8261
MEM 848.722656 1673871218.9264
MEM 848.722656 1673871219.0267
MEM 787.738281 1673871219.1270
MEM 848.839844 1673871219.2273
MEM 848.839844 1673871219.3276
MEM 848.839844 1673871219.4278
MEM 848.839844 1673871219.5281
MEM 848.839844 1673871219.6284
MEM 848.839844 1673871219.7288
MEM 848.839844 1673871219.8291
MEM 848.839844 1673871219.9294
MEM 848.839844 1673871220.0297
MEM 848.839844 1673871220.1299
MEM 848.839844 1673871220.2302
MEM 848.839844 1673871220.3306
MEM 850.664062 1673871220.4308
MEM 850.664062 1673871220.5311
MEM 896.667969 1673871220.6314
MEM 896.667969 1673871220.7316
MEM 896.667969 1673871220.8318
MEM 896.667969 1673871220.9321
MEM 853.027344 1673871221.0323
MEM 853.976562 1673871221.1326
MEM 868.480469 1673871221.2328
MEM 868.480469 1673871221.3331
MEM 871.519531 1673871221.4333
MEM 890.250000 1673871221.5336
MEM 1000.824219 1673871221.6339
MEM 1131.019531 1673871221.7342
MEM 1246.003906 1673871221.8344
MEM 1350.417969 1673871221.9347
MEM 1350.417969 1673871222.0350
MEM 1350.417969 1673871222.1354
